Comune,Regione,Media Incidenti,Media Feriti,Media Morti,Media Superficie(Kmq),Media Popolazione,Incidenti_Pro_Capite_1000,Lesività_Pro_Capite_1000,Densità_Incidenti_Kmq
Modolo,Sardegna,0.6,1.5,0.0,2.4744,164.1,3.656307129798903,9.140767824497258,0.2424830261881668
Modugno,Puglia,115.63636363636364,179.8181818181818,1.8181818181818181,32.23636363636364,37359.545454545456,3.0952294046793445,4.861846187538781,3.5871404399323175
Moena,Trentino-Alto Adige/Südtirol,5.2727272727272725,8.0,0.36363636363636365,82.5944,2634.7272727272725,2.001242150300186,3.174384100476158,0.06383879866827863
Moggio,Lombardia,0.5454545454545454,0.7272727272727273,0.0,13.4294,479.72727272727275,1.1370096645821488,1.5160128861095319,0.04061644939122712
Moggio Udinese,Friuli-Venezia Giulia,1.6,3.0,0.2,142.43407,1672.9,0.956422978062048,1.912845956124096,0.011233267433837986
Moglia,Lombardia,8.272727272727273,12.454545454545455,0.2727272727272727,31.84876363636364,5422.272727272727,1.525693687651941,2.347221057926063,0.2597503428133645
Mogliano,Marche,5.454545454545454,8.181818181818182,0.18181818181818182,29.2582,4482.272727272727,1.216915120170368,1.8659365175945646,0.18642792292572524
Mogliano Veneto,Veneto,78.72727272727273,110.45454545454545,1.9090909090909092,46.25630909090909,27731.090909090908,2.8389533244602387,4.0519010496915175,1.7019791305127125
Mogorella,Sardegna,0.1,0.1,0.0,17.062440000000002,428.6,0.2333177788147457,0.2333177788147457,0.005860826470305536
Mogoro,Sardegna,5.181818181818182,6.636363636363637,0.45454545454545453,48.985918181818185,4022.4545454545455,1.2882229303681605,1.7628313783985354,0.1057817914647456
Moiano,Campania,1.9090909090909092,3.090909090909091,0.0,20.2035,4038.5454545454545,0.47271745002701243,0.7653520619484964,0.09449307838200853
Moimacco,Friuli-Venezia Giulia,3.8181818181818183,6.090909090909091,0.18181818181818182,11.765836363636366,1647.4545454545455,2.317624986204613,3.8075267630504355,0.32451427167407637
Moio Alcantara,Sicilia,0.2,0.3,0.0,8.5996,692.2,0.2889338341519792,0.43340075122796873,0.023256895669566027
Moio de' Calvi,Lombardia,0.5,0.6,0.0,6.3564,206.5,2.4213075060532687,2.905569007263922,0.07866087722610282
Moio della Civitella,Campania,1.0,2.3636363636363638,0.0,17.1887,1829.0,0.5467468562055768,1.2923107510313634,0.05817775631664989
Moiola,Piemonte,1.1,1.7,0.0,15.0682,225.9,4.869411243913237,7.525453740593183,0.07300142020944772
Mola di Bari,Puglia,51.36363636363637,86.36363636363636,1.0,50.9407,24904.454545454544,2.062427678144472,3.5079522100828986,1.008302523593833
Molare,Piemonte,1.4545454545454546,2.1818181818181817,0.0,32.50414545454545,2083.818181818182,0.6980193700375186,1.0470290550562775,0.044749536842293686
Molazzana,Toscana,1.0,1.7,0.1,31.329699999999995,1031.0,0.9699321047526673,1.7458777885548011,0.03191859481578183
Molfetta,Puglia,133.9090909090909,208.8181818181818,2.090909090909091,59.0234090909091,58215.454545454544,2.300232677983041,3.6229055077533303,2.2687454515350223
Molina Aterno,Abruzzo,0.4,0.5,0.0,12.2078,370.0,1.0810810810810811,1.3513513513513513,0.03276593653238093
Molinara,Campania,0.1,0.2,0.0,24.163629999999998,1535.7,0.06511688480823077,0.13023376961646155,0.0041384510522632575
Molinella,Emilia-Romagna,24.545454545454547,33.36363636363637,1.0909090909090908,127.8402,15713.09090909091,1.5621022424845525,2.192728703339428,0.19200106496590702
Molini di Triora,Liguria,1.0909090909090908,1.3636363636363635,0.0,58.04723636363636,606.6363636363636,1.7982916229581896,2.247864528697737,0.018793471649108343
Molino dei Torti,Piemonte,0.6,1.2,0.0,2.75276,592.8,1.0121457489878543,2.0242914979757085,0.2179630625263372
Molise,Molise,0.2,0.4,0.0,5.19993,160.7,1.244555071561917,2.489110143123834,0.03846205621998758
Moliterno,Basilicata,2.3636363636363638,3.909090909090909,0.18181818181818182,98.55269090909091,3768.181818181818,0.6272617611580218,1.0856453558504222,0.02398347870396233
Mollia,Piemonte,0.1,0.1,0.0,13.9178,95.0,1.0526315789473684,1.0526315789473684,0.007185043613214733
Molochio,Calabria,0.2727272727272727,0.36363636363636365,0.0,37.4469,2369.909090909091,0.11507921285818404,0.15343895047757874,0.00728304005744862
Molteno,Lombardia,8.818181818181818,12.090909090909092,0.0,3.1208272727272726,3551.181818181818,2.483168215446842,3.4047564191178354,2.825591116574568
Moltrasio,Lombardia,6.2727272727272725,10.636363636363637,0.09090909090909091,8.8973,1571.8181818181818,3.9907460960092545,6.824754193175247,0.7050146980238131
Molvena,Veneto,4.2,5.4,0.4,7.443299999999999,2580.8,1.6274023558586483,2.2473651580905143,0.5642658498246746
Molveno,Trentino-Alto Adige/Südtirol,1.7272727272727273,1.8181818181818181,0.09090909090909091,34.11567272727273,1123.3636363636363,1.537590029942543,1.6994416120417577,0.05062988911521337
Mombaldone,Piemonte,0.6,1.0,0.1,11.95889,204.3,2.936857562408223,5.384238864415076,0.050171880500615024
Mombarcaro,Piemonte,0.5454545454545454,0.8181818181818182,0.0,20.5111,261.45454545454544,2.086230876216968,3.1293463143254523,0.026593139590492244
Mombaroccio,Marche,3.4545454545454546,5.2727272727272725,0.09090909090909091,28.2059,2097.2727272727275,1.6471608149111399,2.557433896835717,0.12247598745459122
Mombaruzzo,Piemonte,1.0909090909090908,1.4545454545454546,0.18181818181818182,22.409136363636364,1031.909090909091,1.0571755792441193,1.5857633688661792,0.048681442836829944
Mombasiglio,Piemonte,0.3,0.4,0.0,17.349709999999998,612.7,0.4896360372123388,0.6528480496164517,0.017291355302192373
Mombello Monferrato,Piemonte,1.4545454545454546,2.0,0.0,19.694063636363634,968.8181818181819,1.5013606080510462,2.0643708360701885,0.07385705060177342
Mombello di Torino,Piemonte,0.3,0.5,0.0,4.0825,401.2,0.7477567298105683,1.2462612163509472,0.07348438456827924
Mombercelli,Piemonte,1.8181818181818181,2.3636363636363638,0.0,14.2321,2149.4545454545455,0.8458805616646928,1.099644730164101,0.1277521812088039
Momo,Piemonte,6.090909090909091,8.727272727272727,0.09090909090909091,23.590700000000002,2463.4545454545455,2.472507196103033,3.5795999704775263,0.2581911130618884
Mompantero,Piemonte,0.45454545454545453,0.9090909090909091,0.09090909090909091,30.333163636363636,640.0909090909091,0.7101264024996449,1.5622780854992189,0.014985098817735644
Mompeo,Lazio,0.5,0.3,0.3,10.8922,503.8,0.9924573243350536,1.1909487892020643,0.04590440865940765
Momperone,Piemonte,0.6,0.7,0.1,8.54,211.3,2.839564600094652,3.7860861334595355,0.07025761124121781
Monacilioni,Molise,0.09090909090909091,0.09090909090909091,0.0,27.214,484.72727272727275,0.18754688672168043,0.18754688672168043,0.003340526600613321
Monale,Piemonte,1.0,1.3,0.0,9.1104,991.5,1.0085728693898135,1.3111447302067574,0.1097646645591851
Monasterace,Calabria,3.727272727272727,6.909090909090909,0.09090909090909091,15.758972727272727,3393.909090909091,1.098224091286529,2.062518415342994,0.2365174933529931
Monastero Bormida,Piemonte,1.0909090909090908,1.7272727272727273,0.2727272727272727,14.205881818181819,900.1818181818181,1.2118763886083619,2.2217733791153305,0.07679277533569641
Monastero di Lanzo,Piemonte,0.2727272727272727,0.6363636363636364,0.0,17.6554,339.09090909090907,0.8042895442359249,1.8766756032171583,0.015447244057187755
Monastero di Vasco,Piemonte,1.0,1.4545454545454546,0.0,17.4382,1287.6363636363637,0.7766167749223383,1.1296243998870374,0.05734536821460931
Monasterolo Casotto,Piemonte,0.1,0.2,0.0,7.67963,84.6,1.182033096926714,2.364066193853428,0.013021460669329122
Monasterolo del Castello,Lombardia,1.3636363636363635,1.9090909090909092,0.0,8.7535,1138.7272727272727,1.1975091809037202,1.6765128532652085,0.15578184310691306
Monasterolo di Savigliano,Piemonte,2.3636363636363638,3.272727272727273,0.0,14.911399999999999,1353.909090909091,1.7457866111596052,2.417243000067146,0.15851203533111338
Monastier di Treviso,Veneto,11.272727272727273,15.909090909090908,0.6363636363636364,25.261300000000002,4378.090909090909,2.5748042941090974,3.779148238127868,0.44624493880866273
Monastir,Sardegna,14.4,24.5,0.4,31.786720000000003,4589.3,3.1377334233979037,5.425664044625541,0.45301937412856685
Moncalieri,Piemonte,148.54545454545453,213.72727272727272,1.4545454545454546,47.53447272727272,56513.0,2.6285182974794212,3.807651658588611,3.1250047812190656
Moncalvo,Piemonte,4.7272727272727275,7.818181818181818,0.18181818181818182,17.420854545454546,2865.818181818182,1.6495368608044665,2.7915239182844815,0.27135710908660154
Moncenisio,Piemonte,0.7,0.7,0.1,4.50067,37.9,18.469656992084435,21.108179419525065,0.15553239850955522
Moncestino,Piemonte,0.2,0.3,0.0,6.51844,201.5,0.9925558312655087,1.488833746898263,0.030682187762716234
Monchiero,Piemonte,0.9,1.0,0.0,4.9903,580.4,1.5506547208821502,1.722949689869056,0.1803498787648037
Monchio delle Corti,Emilia-Romagna,0.8,1.1,0.0,69.04163000000001,878.5,0.910643141718839,1.2521343198634036,0.011587211947342493
Monclassico,Trentino-Alto Adige/Südtirol,1.5,3.5,0.0,8.7605,904.0,1.6592920353982301,3.8716814159292037,0.17122310370412647
Moncrivello,Piemonte,2.0,3.4545454545454546,0.0,20.1818,1384.0,1.445086705202312,2.4960588544403572,0.0990991883776472
Moncucco Torinese,Piemonte,0.5454545454545454,0.6363636363636364,0.0,14.328990909090908,880.1818181818181,0.6197066721751704,0.7229911175376988,0.038066500908203266
Mondaino,Emilia-Romagna,0.6,0.6,0.0,19.84006,1363.7,0.43997946762484413,0.43997946762484413,0.03024184402668137
Mondavio,Marche,5.545454545454546,7.363636363636363,0.09090909090909091,29.635427272727274,3745.3636363636365,1.4806184616131461,1.9903395713488188,0.187122476569045
Mondolfo,Marche,49.90909090909091,75.0909090909091,0.9090909090909091,24.241818181818186,14008.363636363636,3.5628066349972745,5.4253303221452125,2.0588014700367503
Mondovì,Piemonte,48.09090909090909,78.0,0.9090909090909091,87.0516,22262.18181818182,2.160206465101844,3.5445353718495283,0.5524414151021819
Mondragone,Campania,75.36363636363636,112.45454545454545,3.5454545454545454,55.863263636363634,28507.363636363636,2.6436550683874342,4.069124085961841,1.3490732810422332
Moneglia,Liguria,5.090909090909091,6.0,0.2727272727272727,15.610845454545455,2664.818181818182,1.9104151741548117,2.3539044110121785,0.32611360516843474
Monesiglio,Piemonte,0.6363636363636364,1.2727272727272727,0.0,12.933,610.0,1.0432190760059612,2.0864381520119224,0.04920464210652102
Monfalcone,Friuli-Venezia Giulia,116.0909090909091,145.1818181818182,1.2727272727272727,20.23209090909091,28688.363636363636,4.046620105712801,5.1050156541138,5.737959047957116
Monforte San Giorgio,Sicilia,3.090909090909091,5.7272727272727275,0.18181818181818182,32.26026363636364,2619.5454545454545,1.1799410029498525,2.255769564462953,0.09581165007669158
Monforte d'Alba,Piemonte,1.4545454545454546,2.909090909090909,0.09090909090909091,25.274463636363635,1986.909090909091,0.7320644216691069,1.509882869692533,0.057550002859515774
Monfumo,Veneto,0.9090909090909091,1.0909090909090908,0.0,11.454763636363637,1336.7272727272727,0.6800870511425463,0.8161044613710554,0.07936356767807597
Mongardino,Piemonte,0.36363636363636365,0.36363636363636365,0.09090909090909091,6.855036363636364,886.5454545454545,0.41017227235438886,0.5127153404429862,0.05304659878470242
Monghidoro,Emilia-Romagna,4.545454545454546,6.181818181818182,0.2727272727272727,48.281200000000005,3751.6363636363635,1.2115925172046138,1.7204613744305515,0.09414543436067342
Mongiana,Calabria,0.5454545454545454,1.3636363636363635,0.09090909090909091,18.408827272727272,680.9090909090909,0.8010680907877169,2.1361815754339117,0.029630053961266604
Mongiardino Ligure,Piemonte,0.3,0.3,0.0,29.0329,156.5,1.9169329073482426,1.9169329073482426,0.010333104856903719
Mongiuffi Melia,Sicilia,0.0,0.0,0.0,24.36233,563.3,0.0,0.0,0.0
Mongrando,Piemonte,6.181818181818182,7.545454545454546,0.09090909090909091,16.502536363636366,3719.7272727272725,1.6619009213774227,2.052936432289757,0.37459806453994116
Mongrassano,Calabria,1.3636363636363635,2.4545454545454546,0.09090909090909091,35.155536363636365,1525.3636363636363,0.8939746111210441,1.6687526074259493,0.03878866615862133
Monguelfo-Tesido/Welsberg-Taisten,Trentino-Alto Adige/Südtirol,6.636363636363637,12.454545454545455,0.09090909090909091,46.43636363636364,2896.0,2.29156202913109,4.331993972877951,0.14291307752545027
Monguzzo,Lombardia,2.4545454545454546,4.363636363636363,0.0,3.727,2345.5454545454545,1.0464710670129065,1.860393008022945,0.6585847744956949
Moniga del Garda,Lombardia,10.0,13.363636363636363,0.18181818181818182,14.652936363636364,2567.5454545454545,3.894770385582268,5.275643522288709,0.6824570687972562
Monleale,Piemonte,1.4545454545454546,1.4545454545454546,0.09090909090909091,9.6176,569.9090909090909,2.552241186792152,2.7117562609666614,0.15123788206469957
Monno,Lombardia,1.8181818181818181,2.6363636363636362,0.0,31.0259,526.1818181818181,3.4554250172771255,5.010366275051831,0.05860206531258781
Monopoli,Puglia,138.0909090909091,213.27272727272728,2.1818181818181817,157.83886363636364,48223.63636363636,2.863552388493006,4.467820382309695,0.8748853476862911
Monreale,Sicilia,47.27272727272727,69.63636363636364,2.0,530.1798363636364,38175.545454545456,1.238298672877211,1.8764987581293118,0.08916357060456777
Monrupino-Repentabor,Friuli-Venezia Giulia,3.4545454545454546,4.454545454545454,0.09090909090909091,12.610045454545455,861.5454545454545,4.009707713411417,5.275931201857127,0.27395186377383113
Monsampietro Morico,Marche,0.5,0.9,0.0,9.7625,631.5,0.7917656373713381,1.4251781472684086,0.051216389244558264
Monsampolo del Tronto,Marche,11.909090909090908,16.363636363636363,0.6363636363636364,15.4334,4519.545454545455,2.6350196117871865,3.7614402091923966,0.7716440258848282
Monsano,Marche,12.545454545454545,18.818181818181817,0.5454545454545454,14.6644,3343.0,3.752753378837734,5.792293258640851,0.8555041150987797
Monselice,Veneto,64.36363636363636,94.54545454545455,1.6363636363636365,50.57083636363636,17397.272727272728,3.6996394419187957,5.5285572451272404,1.272742176949992
Monserrato,Sardegna,35.81818181818182,48.54545454545455,0.7272727272727273,6.424718181818182,19392.363636363636,1.8470250707870017,2.540831442554708,5.575058828190554
Monsummano Terme,Toscana,60.27272727272727,83.27272727272727,0.7272727272727273,32.61523636363636,21070.363636363636,2.860545186259028,3.9866421600352067,1.8479929625752158
Montabone,Piemonte,0.9090909090909091,1.0909090909090908,0.09090909090909091,8.537445454545455,324.09090909090907,2.805049088359046,3.64656381486676,0.10648277800789888
Montacuto,Piemonte,0.1,0.1,0.0,23.7473,258.6,0.3866976024748646,0.3866976024748646,0.004211005040573034
Montafia,Piemonte,1.2727272727272727,1.9090909090909092,0.0,14.496999999999998,938.8181818181819,1.3556696039508085,2.033504405926213,0.08779245862780388
Montagano,Molise,1.8181818181818181,3.090909090909091,0.6363636363636364,26.6236,1034.3636363636363,1.7577781683951488,3.6034452452100547,0.06829210993937027
Montagna in Valtellina,Lombardia,9.0,14.181818181818182,0.36363636363636365,44.972781818181815,2994.090909090909,3.00592075299833,4.858053742219523,0.20012104290959018
Montagna sulla strada del vino/Montan an der Weinstraße,Trentino-Alto Adige/Südtirol,13.0,18.0,1.0,19.5102,1733.0,7.501442585112521,10.963646855164455,0.6663181310288977
Montagna/Montan,Trentino-Alto Adige/Südtirol,9.777777777777779,13.88888888888889,0.6666666666666666,19.5102,1683.4444444444443,5.808197478714277,8.646293973995116,0.501162354961906
Montagnana,Veneto,18.636363636363637,26.818181818181817,0.36363636363636365,45.0279,9027.272727272728,2.064451158106747,3.011077542799597,0.4138848055619657
Montagnareale,Sicilia,0.4,0.5,0.0,16.37687,1500.9,0.2665067626091012,0.3331334532613765,0.024424691653533306
Montagne,Trentino-Alto Adige/Südtirol,0.0,0.0,0.0,12.2072,239.0,0.0,0.0,0.0
Montaguto,Campania,0.6363636363636364,0.8181818181818182,0.18181818181818182,18.378636363636364,379.09090909090907,1.6786570743405278,2.6378896882494005,0.03462518240051443
Montaione,Toscana,6.454545454545454,8.272727272727273,0.36363636363636365,104.7585,3572.181818181818,1.806891637400112,2.417671909197333,0.06161357268904628
Montalbano Elicona,Sicilia,0.9090909090909091,1.3636363636363635,0.18181818181818182,67.80083636363635,2132.090909090909,0.42638468426214127,0.7248539632456402,0.013408255087226066
Montalbano Jonico,Basilicata,9.0,15.818181818181818,0.36363636363636365,135.99556363636364,6927.272727272727,1.299212598425197,2.3359580052493443,0.06617862935635868
Montalcino,Toscana,9.818181818181818,13.272727272727273,0.5454545454545454,292.25674545454547,5527.363636363636,1.7762865742339766,2.4999588822552266,0.033594371972190576
Montaldeo,Piemonte,0.0,0.0,0.0,5.37563,244.8,0.0,0.0,0.0
Montaldo Bormida,Piemonte,0.3,0.6,0.0,5.72407,629.9,0.4762660739799968,0.9525321479599936,0.0524102605314051
Montaldo Roero,Piemonte,0.4,0.8,0.0,11.84027,858.3,0.4660375160200397,0.9320750320400794,0.03378301339412024
Montaldo Scarampi,Piemonte,0.6,1.1,0.0,6.6348,731.5,0.8202323991797675,1.5037593984962407,0.09043226623259178
Montaldo Torinese,Piemonte,0.5,0.6,0.0,4.65673,730.5,0.6844626967830253,0.8213552361396304,0.10737148170497324
Montaldo di Mondovì,Piemonte,0.1,0.1,0.1,23.5797,553.0,0.18083182640144665,0.3616636528028933,0.004240936059407033
Montale,Toscana,22.636363636363637,28.272727272727273,0.45454545454545453,32.11736363636364,10716.545454545454,2.1122817732987227,2.6806467484433587,0.7048014243215931
Montalenghe,Piemonte,2.6363636363636362,3.8181818181818183,0.09090909090909091,6.468100000000001,985.1818181818181,2.6760173479745317,3.9678877918243054,0.4075947552393494
Montallegro,Sicilia,1.5454545454545454,1.8181818181818181,0.2727272727272727,27.410290909090914,2438.0,0.63390260272951,0.8576329331046312,0.056382274474218695
Montalto Carpasio,Liguria,0.6666666666666666,0.5,0.16666666666666666,29.984750000000002,505.6666666666667,1.3183915622940012,1.3183915622940012,0.022233524263722944
Montalto Dora,Piemonte,4.818181818181818,6.2727272727272725,0.2727272727272727,7.3567,3364.2727272727275,1.4321614829626825,1.945577863647418,0.6549379230064863
Montalto Ligure,Liguria,1.0,1.0,0.0,13.7127,384.5,2.6007802340702213,2.6007802340702213,0.0729250986311959
Montalto Pavese,Lombardia,1.2,1.4,0.1,19.06507,869.7,1.3797861331493617,1.7247326664367022,0.06294233380732407
Montalto Uffugo,Calabria,27.727272727272727,44.27272727272727,1.7272727272727273,76.6698,20050.18181818182,1.3828938300264788,2.294243534404585,0.36164529876525997
Montalto delle Marche,Marche,2.727272727272727,3.4545454545454546,0.09090909090909091,33.94429090909091,1994.909090909091,1.3671162960262484,1.777251184834123,0.08034555014205093
Montalto di Castro,Lazio,15.727272727272727,23.727272727272727,0.9090909090909091,189.77593636363636,8804.363636363636,1.7863043119114488,2.7981992400462583,0.08287285010222342
Montanaro,Piemonte,3.272727272727273,4.2727272727272725,0.0,20.9036,5173.636363636364,0.632577754348972,0.8258654015111578,0.15656285389728433
Montanaso Lombardo,Lombardia,5.090909090909091,7.363636363636363,0.09090909090909091,9.551418181818182,2260.5454545454545,2.2520711011019063,3.29767554089922,0.533000335028782
Montanera,Piemonte,1.1818181818181819,1.9090909090909092,0.09090909090909091,11.6271,732.4545454545455,1.6135037855281122,2.730544867816805,0.10164341768955129
Montano Antilia,Campania,0.5454545454545454,0.5454545454545454,0.0,33.4423,1860.4545454545455,0.2931834839970682,0.2931834839970682,0.016310317934309104
Montano Lucino,Lombardia,13.363636363636363,20.727272727272727,0.0,5.223136363636363,5272.090909090909,2.5347886813925817,3.931508975221147,2.5585463279638674
Montappone,Marche,1.2727272727272727,1.7272727272727273,0.09090909090909091,10.38649090909091,1621.909090909091,0.7847093772770584,1.1210133961100834,0.12253679167169942
Montaquila,Molise,5.181818181818182,9.090909090909092,0.09090909090909091,25.449,2367.090909090909,2.1891082264382824,3.8789461556187117,0.20361578772518296
Montasola,Lazio,0.36363636363636365,1.0,0.0,12.7472,386.45454545454544,0.9409550693954364,2.5876264408374503,0.02852676380980636
Montauro,Calabria,4.181818181818182,8.272727272727273,0.36363636363636365,11.743500000000001,1737.5454545454545,2.406738868832732,4.970438968241511,0.35609640923218644
Montazzoli,Abruzzo,0.5,0.6,0.0,39.4634,906.3,0.55169369965795,0.66203243958954,0.012669967615562775
Monte Argentario,Toscana,39.72727272727273,52.0,0.5454545454545454,60.428163636363635,12081.818181818182,3.288186606471031,4.349134687735139,0.6574297535556118
Monte Castello di Vibio,Umbria,1.0909090909090908,2.5454545454545454,0.0,31.9491,1492.5454545454545,0.7309051041539774,1.705445243025947,0.03414522133359283
Monte Cavallo,Marche,0.2,0.2,0.0,38.5079,121.1,1.6515276630883569,1.6515276630883569,0.005193739466447145
Monte Cerignone,Marche,0.4,1.0,0.0,18.2355,643.6,0.6215040397762586,1.5537600994406462,0.021935236215074993
Monte Colombo,Emilia-Romagna,4.5,8.5,0.0,12.0985,3457.5,1.3015184381778742,2.458423716558207,0.37194693557052527
Monte Compatri,Lazio,26.545454545454547,41.54545454545455,0.9090909090909091,24.56531818181818,11813.09090909091,2.247121837099058,3.5938558148125344,1.080606990268986
Monte Cremasco,Lombardia,2.272727272727273,2.909090909090909,0.09090909090909091,2.3428,2273.909090909091,0.9994802702594651,1.3193139567424939,0.9700901795830942
Monte Giberto,Marche,1.3636363636363635,2.0,0.0,12.5337,768.8181818181819,1.77367860943597,2.6013952938394227,0.10879759078614963
Monte Grimano Terme,Marche,1.1818181818181819,1.6363636363636365,0.09090909090909091,23.9678,1100.2727272727273,1.0741138560687433,1.5698587127158556,0.04930857992048423
Monte Isola,Lombardia,0.8181818181818182,0.8181818181818182,0.2727272727272727,12.6051,1679.7272727272727,0.4870920603994155,0.6494560805325539,0.0649087923286462
Monte Marenzo,Lombardia,2.0,3.0,0.3,3.0584,1890.2,1.0580890911014706,1.7458470003174267,0.6539366989275439
Monte Porzio,Marche,4.7272727272727275,7.2727272727272725,0.2727272727272727,18.304345454545455,2810.3636363636365,1.682085786375105,2.6848676974833405,0.25825958863220755
Monte Porzio Catone,Lazio,15.636363636363637,21.454545454545453,0.18181818181818182,9.124854545454546,8558.818181818182,1.8269302261357239,2.5279615919785017,1.7136014123263732
Monte Rinaldo,Marche,0.2,0.2,0.0,7.9216,346.4,0.5773672055427252,0.5773672055427252,0.02524742476267421
Monte Roberto,Marche,9.181818181818182,13.909090909090908,0.0,13.576927272727273,3037.4545454545455,3.022866036154675,4.579193104273913,0.6762810168588153
Monte Romano,Lazio,3.090909090909091,5.181818181818182,0.2727272727272727,86.17545454545454,1948.4545454545455,1.5863388233098492,2.7994214528997334,0.03586762735645037
Monte San Biagio,Lazio,10.272727272727273,19.90909090909091,0.2727272727272727,65.14424545454546,6168.818181818182,1.665266663719292,3.2715858349175475,0.15769201409961978
Monte San Giacomo,Campania,0.7272727272727273,0.9090909090909091,0.0,51.6911,1474.7272727272727,0.4931574405128837,0.6164468006411046,0.014069592778500116
Monte San Giovanni Campano,Lazio,11.0,16.90909090909091,0.8181818181818182,48.71270909090909,12394.0,0.8875262223656608,1.4303108542256517,0.22581376000812184
Monte San Giovanni in Sabina,Lazio,0.8181818181818182,1.0,0.0,30.757,675.3636363636364,1.2114685691210123,1.4806838067034596,0.02660148318047333
Monte San Giusto,Marche,16.545454545454547,21.363636363636363,0.6363636363636364,20.0369,7705.545454545455,2.147213930935218,2.8550866554193552,0.8257492199618977
Monte San Martino,Marche,0.7272727272727273,1.0909090909090908,0.0,18.4669,718.9090909090909,1.0116337885685383,1.5174506828528074,0.039382502058966436
Monte San Pietrangeli,Marche,4.0,5.181818181818182,0.0,18.4509,2347.0,1.7043033659991478,2.2078475423170776,0.21679159282203037
Monte San Pietro,Emilia-Romagna,20.818181818181817,27.636363636363637,0.5454545454545454,74.68551818181818,10854.727272727272,1.9178908225992863,2.5962714192392093,0.27874455885143606
Monte San Savino,Toscana,26.636363636363637,40.09090909090909,0.5454545454545454,89.80616363636364,8672.818181818182,3.071246632634878,4.685485477091436,0.2965983909992815
Monte San Vito,Marche,9.272727272727273,14.727272727272727,0.0,21.813536363636363,6801.272727272727,1.3633811853396425,2.165370117892373,0.42509050885417693
Monte Sant'Angelo,Puglia,8.272727272727273,15.727272727272727,0.7272727272727273,245.13526363636365,11885.454545454546,0.6960379378919994,1.384427107235735,0.03374760183422296
Monte Santa Maria Tiberina,Umbria,0.2727272727272727,0.45454545454545453,0.18181818181818182,72.52865454545454,1126.909090909091,0.24201355275895445,0.5646982897708938,0.0037602692954458623
Monte Urano,Marche,18.90909090909091,28.636363636363637,0.36363636363636365,16.71650909090909,8059.818181818182,2.34609397911074,3.5980960545015677,1.1311626611906795
Monte Vidon Combatte,Marche,1.8181818181818181,2.5454545454545454,0.0,11.166963636363636,415.0,4.381161007667032,6.133625410733845,0.16281792234562012
Monte Vidon Corrado,Marche,1.7272727272727273,2.090909090909091,0.09090909090909091,5.948999999999999,701.0,2.4640124497471145,3.112436778627934,0.2903467351273706
Monte di Malo,Veneto,4.2727272727272725,5.0,0.45454545454545453,23.7485,2831.2727272727275,1.5091189314153606,1.9265348060621625,0.17991566931499978
Monte di Procida,Campania,10.363636363636363,12.818181818181818,0.0,3.7042999999999995,12330.545454545454,0.8404848270370698,1.0395470229142705,2.7977313834290864
Montebello Jonico,Calabria,7.363636363636363,12.818181818181818,0.45454545454545453,56.45065454545455,5849.727272727273,1.2587999440533357,2.268948047306013,0.1304437729363634
Montebello Vicentino,Veneto,31.818181818181817,48.72727272727273,1.4545454545454546,21.47516363636364,6428.454545454545,4.949584941948439,7.806202537015825,1.4816269788186605
Montebello della Battaglia,Lombardia,15.909090909090908,27.363636363636363,0.5454545454545454,15.741454545454546,1524.7272727272727,10.434056761268781,18.30431671834009,1.0106493566494952
Montebello di Bertona,Abruzzo,0.5,0.5,0.0,21.5012,927.7,0.538967338579282,0.538967338579282,0.023254516027012444
Montebello sul Sangro,Abruzzo,0.0,0.0,0.0,5.3819,84.5,0.0,0.0,0.0
Montebelluna,Veneto,105.81818181818181,145.45454545454547,2.3636363636363638,48.99975454545454,31256.454545454544,3.385482562147164,4.729205022380833,2.1595655488441223
Montebruno,Liguria,1.4545454545454546,1.4545454545454546,0.18181818181818182,17.6787,218.8181818181818,6.647278770253428,7.478188616535106,0.08227672026480763
Montebuono,Lazio,0.8181818181818182,1.0,0.0,19.689536363636364,854.6363636363636,0.9573449633017765,1.170088288479949,0.0415541434328986
Montecalvo Irpino,Campania,1.3,2.0,0.1,54.0056,3523.5,0.36895132680573295,0.5959982971477225,0.02407157776230613
Montecalvo Versiggia,Lombardia,0.5454545454545454,0.7272727272727273,0.0,11.4035,513.6363636363636,1.0619469026548671,1.415929203539823,0.04783220462617139
Montecalvo in Foglia,Marche,4.2727272727272725,6.454545454545454,0.2727272727272727,18.246963636363635,2733.0,1.5633835611881715,2.4614975218707382,0.2341610011329407
Montecarlo,Toscana,6.363636363636363,9.454545454545455,0.36363636363636365,15.63,4411.545454545455,1.4424959301007683,2.2255651492983284,0.40714244169138597
Montecarotto,Marche,1.4545454545454546,1.7272727272727273,0.09090909090909091,24.3854,1908.2727272727273,0.7622314325186985,0.9527892906483731,0.05964820977082412
Montecassiano,Marche,17.727272727272727,26.90909090909091,0.2727272727272727,33.3569,6977.818181818182,2.5405180051070926,3.895460941164209,0.5314424520046145
Montecastello,Piemonte,0.36363636363636365,0.5454545454545454,0.0,7.486736363636364,301.6363636363636,1.2055455093429779,1.8083182640144664,0.04857074511165807
Montecastrilli,Umbria,6.7272727272727275,9.272727272727273,0.2727272727272727,62.428163636363635,4905.181818181818,1.3714624608484536,1.945994032284968,0.10776022127542086
